   9.9068906e+00  -2.1472567e+01  -2.4115372e+01  -1.9597210e+01  -1.9585669e+01
   9.9307373e+00  -2.1329326e+01  -2.4187051e+01  -1.9528506e+01  -1.9516957e+01
   9.9541963e+00  -2.1188427e+01  -2.4257565e+01  -1.9458589e+01  -1.9447038e+01
   9.9772799e+00  -2.1049792e+01  -2.4326952e+01  -1.9387570e+01  -1.9376023e+01
   1.0000000e+01  -2.0913352e+01  -2.4395249e+01  -1.9315554e+01  -1.9304018e+01
   1.0022368e+01  -2.0779037e+01  -2.4462488e+01  -1.9242643e+01  -1.9231122e+01
   1.0044394e+01  -2.0646785e+01  -2.4528702e+01  -1.9168928e+01  -1.9157428e+01
   1.0066089e+01  -2.0516532e+01  -2.4593921e+01  -1.9094499e+01  -1.9083024e+01
   1.0087463e+01  -2.0388220e+01  -2.4658176e+01  -1.9019437e+01  -1.9007991e+01
   1.0108524e+01  -2.0261792e+01  -2.4721493e+01  -1.8943820e+01  -1.8932407e+01
   1.0129283e+01  -2.0137194e+01  -2.4783901e+01  -1.8867721e+01  -1.8856344e+01
   1.0149747e+01  -2.0014374e+01  -2.4845425e+01  -1.8791206e+01  -1.8779869e+01
   1.0169925e+01  -1.9893283e+01  -2.4906089e+01  -1.8714340e+01  -1.8703046e+01
   1.0189825e+01  -1.9773874e+01  -2.4965918e+01  -1.8637181e+01  -1.8625933e+01
   1.0209453e+01  -1.9656099e+01  -2.5024933e+01  -1.8559786e+01  -1.8548585e+01
   1.0228819e+01  -1.9539917e+01  -2.5083158e+01  -1.8482204e+01  -1.8471055e+01
   1.0247928e+01  -1.9425284e+01  -2.5140612e+01  -1.8404485e+01  -1.8393389e+01
   1.0266787e+01  -1.9312160e+01  -2.5197316e+01  -1.8326674e+01  -1.8315631e+01
   1.0285402e+01  -1.9200508e+01  -2.5253289e+01  -1.8248811e+01  -1.8237825e+01
   1.0303781e+01  -1.9090288e+01  -2.5308550e+01  -1.8170935e+01  -1.8160007e+01
   1.0321928e+01  -1.8981466e+01  -2.5363116e+01  -1.8093083e+01  -1.8082215e+01
   1.0339850e+01  -1.8874007e+01  -2.5417006e+01  -1.8015288e+01  -1.8004480e+01
   1.0357552e+01  -1.8767877e+01  -2.5470235e+01  -1.7937580e+01  -1.7926834e+01
   1.0375039e+01  -1.8663044e+01  -2.5522819e+01  -1.7859989e+01  -1.7849306e+01
   1.0392317e+01  -1.8559478e+01  -2.5574775e+01  -1.7782541e+01  -1.7771921e+01
   1.0409391e+01  -1.8457148e+01  -2.5626116e+01  -1.7705260e+01  -1.7694705e+01
   1.0426265e+01  -1.8356026e+01  -2.5676857e+01  -1.7628169e+01  -1.7617679e+01
   1.0442943e+01  -1.8256085e+01  -2.5727012e+01  -1.7551289e+01  -1.7540864e+01
   1.0459432e+01  -1.8157296e+01  -2.5776595e+01  -1.7474639e+01  -1.7464280e+01
   1.0475733e+01  -1.8059634e+01  -2.5825618e+01  -1.7398237e+01  -1.7387945e+01
   1.0491853e+01  -1.7963075e+01  -2.5874094e+01  -1.7322099e+01  -1.7311873e+01
   1.0507795e+01  -1.7867593e+01  -2.5922035e+01  -1.7246240e+01  -1.7236080e+01
   1.0523562e+01  -1.7773166e+01  -2.5969452e+01  -1.7170673e+01  -1.7160581e+01
   1.0539159e+01  -1.7679770e+01  -2.6016357e+01  -1.7095411e+01  -1.7085386e+01
   1.0554589e+01  -1.7587384e+01  -2.6062761e+01  -1.7020466e+01  -1.7010507e+01
   1.0569856e+01  -1.7495987e+01  -2.6108674e+01  -1.6945847e+01  -1.6935955e+01
   1.0584963e+01  -1.7405558e+01  -2.6154107e+01  -1.6871564e+01  -1.6861739e+01
   1.0599913e+01  -1.7316077e+01  -2.6199070e+01  -1.6797625e+01  -1.6787867e+01
   1.0614710e+01  -1.7227524e+01  -2.6243572e+01  -1.6724038e+01  -1.6714346e+01
   1.0629357e+01  -1.7139882e+01  -2.6287623e+01  -1.6650810e+01  -1.6641185e+01
   1.0643856e+01  -1.7053131e+01  -2.6331231e+01  -1.6577947e+01  -1.6568388e+01
   1.0658211e+01  -1.6967254e+01  -2.6374406e+01  -1.6505455e+01  -1.6495961e+01
   1.0672425e+01  -1.6882234e+01  -2.6417155e+01  -1.6433337e+01  -1.6423908e+01
   1.0686501e+01  -1.6798055e+01  -2.6459488e+01  -1.6361599e+01  -1.6352235e+01
   1.0700440e+01  -1.6714700e+01  -2.6501413e+01  -1.6290243e+01  -1.6280944e+01
   1.0714246e+01  -1.6632153e+01  -2.6542936e+01  -1.6219274e+01  -1.6210039e+01
   1.0727920e+01  -1.6550400e+01  -2.6584066e+01  -1.6148693e+01  -1.6139523e+01
   1.0741467e+01  -1.6469425e+01  -2.6624811e+01  -1.6078504e+01  -1.6069397e+01
   1.0754888e+01  -1.6389214e+01  -2.6665176e+01  -1.6008707e+01  -1.5999663e+01
   1.0768184e+01  -1.6309754e+01  -2.6705170e+01  -1.5939304e+01  -1.5930323e+01
   1.0781360e+01  -1.6231030e+01  -2.6744799e+01  -1.5870297e+01  -1.5861378e+01
   1.0794416e+01  -1.6153029e+01  -2.6784070e+01  -1.5801686e+01  -1.5792828e+01
   1.0807355e+01  -1.6075739e+01  -2.6822989e+01  -1.5733471e+01  -1.5724674e+01
   1.0820179e+01  -1.5999147e+01  -2.6861562e+01  -1.5665653e+01  -1.5656917e+01
   1.0832890e+01  -1.5923241e+01  -2.6899795e+01  -1.5598231e+01  -1.5589555e+01
   1.0845490e+01  -1.5848008e+01  -2.6937695e+01  -1.5531206e+01  -1.5522589e+01
   1.0857981e+01  -1.5773438e+01  -2.6975267e+01  -1.5464576e+01  -1.5456018e+01
   1.0870365e+01  -1.5699519e+01  -2.7012517e+01  -1.5398341e+01  -1.5389842e+01
   1.0882643e+01  -1.5626239e+01  -2.7049450e+01  -1.5332500e+01  -1.5324059e+01
   1.0894818e+01  -1.5553589e+01  -2.7086071e+01  -1.5267051e+01  -1.5258668e+01
   1.0906891e+01  -1.5481558e+01  -2.7122386e+01  -1.5201994e+01  -1.5193667e+01
   1.0918863e+01  -1.5410135e+01  -2.7158400e+01  -1.5137327e+01  -1.5129057e+01
   1.0930737e+01  -1.5339312e+01  -2.7194118e+01  -1.5073048e+01  -1.5064834e+01
   1.0942515e+01  -1.5269077e+01  -2.7229545e+01  -1.5009156e+01  -1.5000997e+01
   1.0954196e+01  -1.5199422e+01  -2.7264685e+01  -1.4945649e+01  -1.4937544e+01
   1.0965784e+01  -1.5130337e+01  -2.7299543e+01  -1.4882524e+01  -1.4874474e+01
   1.0977280e+01  -1.5061813e+01  -2.7334123e+01  -1.4819780e+01  -1.4811784e+01
   1.0988685e+01  -1.4993843e+01  -2.7368430e+01  -1.4757415e+01  -1.4749472e+01
   1.1000000e+01  -1.4926416e+01  -2.7402468e+01  -1.4695426e+01  -1.4687535e+01
   1.1011227e+01  -1.4859525e+01  -2.7436242e+01  -1.4633812e+01  -1.4625973e+01
   1.1022368e+01  -1.4793161e+01  -2.7469755e+01  -1.4572569e+01  -1.4564782e+01
   1.1033423e+01  -1.4727316e+01  -2.7503011e+01  -1.4511696e+01  -1.4503960e+01
   1.1044394e+01  -1.4661984e+01  -2.7536015e+01  -1.4451189e+01  -1.4443504e+01
   1.1055282e+01  -1.4597155e+01  -2.7568769e+01  -1.4391047e+01  -1.4383412e+01
   1.1066089e+01  -1.4532822e+01  -2.7601279e+01  -1.4331267e+01  -1.4323681e+01
   1.1076816e+01  -1.4468979e+01  -2.7633547e+01  -1.4271847e+01  -1.4264310e+01
   1.1087463e+01  -1.4405618e+01  -2.7665577e+01  -1.4212782e+01  -1.4205294e+01
   1.1098032e+01  -1.4342732e+01  -2.7697372e+01  -1.4154072e+01  -1.4146632e+01
   1.1108524e+01  -1.4280315e+01  -2.7728936e+01  -1.4095714e+01  -1.4088321e+01
   1.1118941e+01  -1.4218359e+01  -2.7760273e+01  -1.4037704e+01  -1.4030358e+01
   1.1129283e+01  -1.4156857e+01  -2.7791385e+01  -1.3980040e+01  -1.3972741e+01
   1.1139551e+01  -1.4095805e+01  -2.7822276e+01  -1.3922719e+01  -1.3915466e+01
   1.1149747e+01  -1.4035195e+01  -2.7852948e+01  -1.3865739e+01  -1.3858532e+01
   1.1159871e+01  -1.3975021e+01  -2.7883406e+01  -1.3809097e+01  -1.3801934e+01
   1.1169925e+01  -1.3915277e+01  -2.7913651e+01  -1.3752790e+01  -1.3745672e+01
   1.1179909e+01  -1.3855957e+01  -2.7943688e+01  -1.3696815e+01  -1.3689741e+01
   1.1189825e+01  -1.3797057e+01  -2.7973518e+01  -1.3641170e+01  -1.3634139e+01
   1.1199672e+01  -1.3738569e+01  -2.8003144e+01  -1.3585851e+01  -1.3578864e+01
   1.1209453e+01  -1.3680488e+01  -2.8032569e+01  -1.3530857e+01  -1.3523913e+01
   1.1219169e+01  -1.3622810e+01  -2.8061797e+01  -1.3476184e+01  -1.3469282e+01
   1.1228819e+01  -1.3565528e+01  -2.8090830e+01  -1.3421830e+01  -1.3414970e+01
   1.1238405e+01  -1.3508638e+01  -2.8119669e+01  -1.3367791e+01  -1.3360973e+01
   1.1247928e+01  -1.3452134e+01  -2.8148318e+01  -1.3314066e+01  -1.3307289e+01
   1.1257388e+01  -1.3396011e+01  -2.8176780e+01  -1.3260651e+01  -1.3253915e+01
   1.1266787e+01  -1.3340265e+01  -2.8205056e+01  -1.3207545e+01  -1.3200848e+01
   1.1276124e+01  -1.3284891e+01  -2.8233149e+01  -1.3154743e+01  -1.3148086e+01
   1.1285402e+01  -1.3229883e+01  -2.8261062e+01  -1.3102244e+01  -1.3095627e+01
   1.1294621e+01  -1.3175238e+01  -2.8288796e+01  -1.3050045e+01  -1.3043466e+01
   1.1303781e+01  -1.3120951e+01  -2.8316355e+01  -1.2998143e+01  -1.2991603e+01
   1.1312883e+01  -1.3067017e+01  -2.8343739e+01  -1.2946535e+01  -1.2940034e+01
   1.1321928e+01  -1.3013433e+01  -2.8370953e+01  -1.2895220e+01  -1.2888756e+01
   1.1330917e+01  -1.2960193e+01  -2.8397996e+01  -1.2844194e+01  -1.2837768e+01
   1.1339850e+01  -1.2907293e+01  -2.8424872e+01  -1.2793455e+01  -1.2787066e+01
   1.1348728e+01  -1.2854730e+01  -2.8451583e+01  -1.2743001e+01  -1.2736649e+01
   1.1357552e+01  -1.2802499e+01  -2.8478131e+01  -1.2692828e+01  -1.2686512e+01
   1.1366322e+01  -1.2750597e+01  -2.8504517e+01  -1.2642935e+01  -1.2636655e+01
   1.1375039e+01  -1.2699019e+01  -2.8530745e+01  -1.2593319e+01  -1.2587074e+01
   1.1383704e+01  -1.2647762e+01  -2.8556814e+01  -1.2543977e+01  -1.2537768e+01
   1.1392317e+01  -1.2596821e+01  -2.8582728e+01  -1.2494908e+01  -1.2488733e+01
   1.1400879e+01  -1.2546194e+01  -2.8608489e+01  -1.2446108e+01  -1.2439968e+01
   1.1409391e+01  -1.2495877e+01  -2.8634097e+01  -1.2397575e+01  -1.2391469e+01
   1.1417853e+01  -1.2445865e+01  -2.8659555e+01  -1.2349307e+01  -1.2343235e+01
   1.1426265e+01  -1.2396156e+01  -2.8684865e+01  -1.2301302e+01  -1.2295263e+01
   1.1434628e+01  -1.2346746e+01  -2.8710029e+01  -1.2253557e+01  -1.2247551e+01
   1.1442943e+01  -1.2297631e+01  -2.8735047e+01  -1.2206069e+01  -1.2200097e+01
   1.1451211e+01  -1.2248809e+01  -2.8759922e+01  -1.2158838e+01  -1.2152898e+01
   1.1459432e+01  -1.2200276e+01  -2.8784655e+01  -1.2111860e+01  -1.2105952e+01
   1.1467606e+01  -1.2152029e+01  -2.8809249e+01  -1.2065133e+01  -1.2059257e+01
   1.1475733e+01  -1.2104064e+01  -2.8833704e+01  -1.2018655e+01  -1.2012810e+01
   1.1483816e+01  -1.2056379e+01  -2.8858022e+01  -1.1972423e+01  -1.1966610e+01
   1.1491853e+01  -1.2008970e+01  -2.8882204e+01  -1.1926437e+01  -1.1920655e+01
   1.1499846e+01  -1.1961835e+01  -2.8906253e+01  -1.1880693e+01  -1.1874941e+01
   1.1507795e+01  -1.1914971e+01  -2.8930169e+01  -1.1835189e+01  -1.1829468e+01
   1.1515700e+01  -1.1868374e+01  -2.8953954e+01  -1.1789923e+01  -1.1784232e+01
   1.1523562e+01  -1.1822042e+01  -2.8977610e+01  -1.1744893e+01  -1.1739233e+01
   1.1531381e+01  -1.1775972e+01  -2.9001137e+01  -1.1700098e+01  -1.1694467e+01
   1.1539159e+01  -1.1730161e+01  -2.9024538e+01  -1.1655535e+01  -1.1649933e+01
   1.1546894e+01  -1.1684607e+01  -2.9047813e+01  -1.1611202e+01  -1.1605628e+01
   1.1554589e+01  -1.1639306e+01  -2.9070964e+01  -1.1567096e+01  -1.1561552e+01
   1.1562242e+01  -1.1594257e+01  -2.9093993e+01  -1.1523217e+01  -1.1517701e+01
   1.1569856e+01  -1.1549456e+01  -2.9116900e+01  -1.1479562e+01  -1.1474075e+01
   1.1577429e+01  -1.1504901e+01  -2.9139686e+01  -1.1436130e+01  -1.1430670e+01
   1.1584963e+01  -1.1460590e+01  -2.9162354e+01  -1.1392917e+01  -1.1387485e+01
   1.1592457e+01  -1.1416520e+01  -2.9184905e+01  -1.1349923e+01  -1.1344519e+01
   1.1599913e+01  -1.1372688e+01  -2.9207338e+01  -1.1307146e+01  -1.1301768e+01
   1.1607330e+01  -1.1329093e+01  -2.9229657e+01  -1.1264583e+01  -1.1259233e+01
   1.1614710e+01  -1.1285731e+01  -2.9251861e+01  -1.1222234e+01  -1.1216910e+01
   1.1622052e+01  -1.1242601e+01  -2.9273952e+01  -1.1180095e+01  -1.1174797e+01
   1.1629357e+01  -1.1199700e+01  -2.9295932e+01  -1.1138166e+01  -1.1132894e+01
   1.1636625e+01  -1.1157026e+01  -2.9317801e+01  -1.1096444e+01  -1.1091198e+01
   1.1643856e+01  -1.1114577e+01  -2.9339560e+01  -1.1054928e+01  -1.1049708e+01
   1.1651052e+01  -1.1072351e+01  -2.9361211e+01  -1.1013616e+01  -1.1008422e+01
   1.1658211e+01  -1.1030345e+01  -2.9382754e+01  -1.0972507e+01  -1.0967337e+01
   1.1665336e+01  -1.0988557e+01  -2.9404191e+01  -1.0931598e+01  -1.0926454e+01
   1.1672425e+01  -1.0946985e+01  -2.9425523e+01  -1.0890888e+01  -1.0885769e+01
   1.1679480e+01  -1.0905627e+01  -2.9446751e+01  -1.0850376e+01  -1.0845281e+01
   1.1686501e+01  -1.0864482e+01  -2.9467875e+01  -1.0810059e+01  -1.0804989e+01
   1.1693487e+01  -1.0823546e+01  -2.9488897e+01  -1.0769936e+01  -1.0764890e+01
   1.1700440e+01  -1.0782819e+01  -2.9509818e+01  -1.0730006e+01  -1.0724984e+01
   1.1707359e+01  -1.0742298e+01  -2.9530638e+01  -1.0690267e+01  -1.0685269e+01
   1.1714246e+01  -1.0701981e+01  -2.9551359e+01  -1.0650718e+01  -1.0645743e+01
   1.1721099e+01  -1.0661866e+01  -2.9571982e+01  -1.0611356e+01  -1.0606404e+01
   1.1727920e+01  -1.0621952e+01  -2.9592507e+01  -1.0572180e+01  -1.0567252e+01
   1.1734710e+01  -1.0582237e+01  -2.9612936e+01  -1.0533190e+01  -1.0528284e+01
   1.1741467e+01  -1.0542718e+01  -2.9633269e+01  -1.0494382e+01  -1.0489500e+01
   1.1748193e+01  -1.0503395e+01  -2.9653507e+01  -1.0455757e+01  -1.0450897e+01
   1.1754888e+01  -1.0464265e+01  -2.9673652e+01  -1.0417312e+01  -1.0412474e+01
   1.1761551e+01  -1.0425326e+01  -2.9693703e+01  -1.0379046e+01  -1.0374230e+01
   1.1768184e+01  -1.0386577e+01  -2.9713663e+01  -1.0340957e+01  -1.0336163e+01
   1.1774787e+01  -1.0348017e+01  -2.9733530e+01  -1.0303044e+01  -1.0298272e+01
   1.1781360e+01  -1.0309643e+01  -2.9753308e+01  -1.0265306e+01  -1.0260556e+01
   1.1787903e+01  -1.0271453e+01  -2.9772995e+01  -1.0227742e+01  -1.0223013e+01
   1.1794416e+01  -1.0233447e+01  -2.9792595e+01  -1.0190349e+01  -1.0185642e+01
   1.1800900e+01  -1.0195623e+01  -2.9812106e+01  -1.0153128e+01  -1.0148441e+01
   1.1807355e+01  -1.0157978e+01  -2.9831529e+01  -1.0116075e+01  -1.0111409e+01
   1.1813781e+01  -1.0120513e+01  -2.9850866e+01  -1.0079190e+01  -1.0074545e+01
   1.1820179e+01  -1.0083224e+01  -2.9870118e+01  -1.0042472e+01  -1.0037848e+01
   1.1826548e+01  -1.0046110e+01  -2.9889284e+01  -1.0005920e+01  -1.0001316e+01
   1.1832890e+01  -1.0009171e+01  -2.9908367e+01  -9.9695311e+00  -9.9649474e+00
   1.1839204e+01  -9.9724038e+00  -2.9927365e+01  -9.9333055e+00  -9.9287418e+00
   1.1845490e+01  -9.9358077e+00  -2.9946281e+01  -9.8972413e+00  -9.8926975e+00
   1.1851749e+01  -9.8993812e+00  -2.9965115e+01  -9.8613375e+00  -9.8568135e+00
   1.1857981e+01  -9.8631231e+00  -2.9983868e+01  -9.8255928e+00  -9.8210885e+00
   1.1864186e+01  -9.8270312e+00  -3.0002540e+01  -9.7900059e+00  -9.7855208e+00
   1.1870365e+01  -9.7911051e+00  -3.0021132e+01  -9.7545757e+00  -9.7501102e+00
   1.1876517e+01  -9.7553428e+00  -3.0039645e+01  -9.7193014e+00  -9.7148547e+00
   1.1882643e+01  -9.7197436e+00  -3.0058080e+01  -9.6841809e+00  -9.6797537e+00
   1.1888743e+01  -9.6843053e+00  -3.0076436e+01  -9.6492140e+00  -9.6448055e+00
   1.1894818e+01  -9.6490269e+00  -3.0094715e+01  -9.6143992e+00  -9.6100091e+00
   1.1900867e+01  -9.6139077e+00  -3.0112918e+01  -9.5797351e+00  -9.5753638e+00
   1.1906891e+01  -9.5789455e+00  -3.0131044e+01  -9.5452211e+00  -9.5408680e+00
   1.1912889e+01  -9.5441398e+00  -3.0149095e+01  -9.5108555e+00  -9.5065209e+00
   1.1918863e+01  -9.5094886e+00  -3.0167072e+01  -9.4766376e+00  -9.4723209e+00
   1.1924813e+01  -9.4749917e+00  -3.0184974e+01  -9.4425665e+00  -9.4382678e+00
   1.1930737e+01  -9.4406467e+00  -3.0202803e+01  -9.4086404e+00  -9.4043595e+00
   1.1936638e+01  -9.4064534e+00  -3.0220559e+01  -9.3748589e+00  -9.3705959e+00
   1.1942515e+01  -9.3724099e+00  -3.0238243e+01  -9.3412206e+00  -9.3369752e+00
   1.1948367e+01  -9.3385152e+00  -3.0255855e+01  -9.3077249e+00  -9.3034966e+00
   1.1954196e+01  -9.3047683e+00  -3.0273396e+01  -9.2743702e+00  -9.2701592e+00
   1.1960002e+01  -9.2711681e+00  -3.0290866e+01  -9.2411555e+00  -9.2369620e+00
   1.1965784e+01  -9.2377133e+00  -3.0308266e+01  -9.2080804e+00  -9.2039039e+00
   1.1971544e+01  -9.2044029e+00  -3.0325597e+01  -9.1751436e+00  -9.1709839e+00
   1.1977280e+01  -9.1712355e+00  -3.0342859e+01  -9.1423438e+00  -9.1382008e+00
   1.1982994e+01  -9.1382104e+00  -3.0360053e+01  -9.1096806e+00  -9.1055542e+00
   1.1988685e+01  -9.1053265e+00  -3.0377178e+01  -9.0771524e+00  -9.0730428e+00
   1.1994353e+01  -9.0725824e+00  -3.0394237e+01  -9.0447586e+00  -9.0406654e+00
   1.2000000e+01  -9.0399771e+00  -3.0411229e+01  -9.0124984e+00  -9.0084212e+00
